Author_id,Isbn
A0436,0345368940
A0436,0345331605
A1180,0425050807
A1181,044100962X
A0344,0553296981
A1182,0553296981
A1183,0553296981
A1184,1895383129
A1185,0375724575
A1186,067163884X
A1187,0553140434
A1188,0029087104
A1189,0425050750
A0801,0345285549
A1190,0345285549
A0801,0345290240
A0190,0345301870
A0145,0451169530
A0079,067168390X
A0281,0385335881
A0281,0385335482
A0353,0553258001
A1191,0671679627
A1192,0375704043
A0874,0373871279
A1193,0373484070
A0470,0805063889
A1194,068986020X
A1195,0671568809
A1196,1573228567
A0461,0553582658
A1197,051513399X
A0372,0373218400
A1198,0449217868
A1199,0671573020
A1199,0671573020
A1200,0517006456
A1201,0786867086
A1202,0786867086
A1203,1569471800
A1204,0374216495
A1205,0312274572
A1206,0316825336
A1207,0871137631
A1208,0679419152
A0154,0060192895
A1209,0826308791
A1210,0140259198
A1211,0345435249
A0270,0441003257
A0259,0441003257
A0588,0451202503
A0239,0446606812
A1212,0671028375
A1213,0451181468
A0348,0399149759
A1214,0345384733
A1215,0671759361
A1216,0830724982
A0574,0399146008
A1217,3442720001
A1218,0515132632
A1219,044990671X
A1220,0688124402
A1221,0929587081
A1222,155970117X
A1223,155970117X
A1224,0688105408
A1225,0871130297
A1226,0440500095
A1227,1570362084
A0057,0060930535
A1228,0375702709
A1229,044990928X
A1230,0671038184
A1231,0060916508
A1232,0756401453
A1233,0963270702
A1234,0399242562
A1235,0552996009
A0436,0708881297
A1236,0708881297
A0766,0142000663
A0096,0590542443
A0096,0590112899
A0096,0590660543
A0353,0345361792
A1237,0552999512
A1238,041619513X
A1239,0855030224
A1239,0855030224
A0294,0861638522
A1240,0861638522
A1241,0575073314
A1241,0575073004
A1242,0394404289
A1243,000636988X
A1244,1578562333
A1245,0345458915
A1246,038531258X
A0174,006092988X
A1247,0140317937
A1248,0140317937
A1249,0743225406
A1250,0553256696
A1251,0553256696
A1252,0553256696
A1253,0785263780
A1254,0785263780
A1255,0802433243
A0054,0375413081
A0251,1400034779
A1256,038533303X
A1092,0451163753
A1257,0440414520
A1258,0786885688
A1259,0671880187
A1260,1558506454
A1261,0895773538
A1262,0385247745
A1263,0385247745
A0234,0385293542
A1264,0802069347
A1265,0671721038
A0444,0671311891
A0801,0345387007
A1266,037570504X
A1235,0767902521
A1267,0892967048
A1268,0553377868
A1269,0553377868
A1270,0472113658
A1271,0609608444
A1272,0670032425
A1273,0915811332
A0018,1558744606
A0019,1558744606
A0020,1558744606
A0008,080410753X
A0406,0451526503
A0738,0345325818
A1274,044023767X
A1275,014131088X
A1276,043909013X
A1277,0140244824
A1278,155643068X
A1278,096478260X
A1279,096478260X
A1278,155643152X
A1280,0553346768
A1281,0884043142
A1282,0743221990
A1283,0312983212
A1284,0553486411
A1285,3478088534
A1286,3821807059
A1287,0865532168
A1288,059040640X
A0967,1566197155
A1289,0805210318
A1290,0805210318
A1291,031227999X
A0025,0385508417
A0025,0385510438
A1292,0848705459
A0348,0380723638
A1293,0718001044
A1294,0307132668
A1295,0812515722
A1296,0373169876
A1297,0890842795
A1298,0385324057
A0191,9505470010
A1299,0609602535
A0537,0425185710
A1300,0061030651
A0718,0425178773
A1301,0553575619
A1302,0671578391
A1303,0425095584
A1304,0451409086
A1283,031298250X
A1300,006109594X
A0179,0671527215
A1305,0486203077
A1306,0671522817
A1307,0618074716
A1308,1400062888
A1309,0618045996
A1310,0312303033
A1311,1931520038
A1122,0671318314
A1006,0553377876
A1312,1558612815
A0740,014025448X
A0358,0060934417
A0063,0671793489
A0400,0174434642
A1313,0174434642
A1314,0679772677
A0111,0312983824
A0559,0449149676
A0559,0449006344
A0461,0553568183
A1315,0451191153
A1316,0451191153
A0960,0440224624
A0059,0451523067
A1317,0451523067
A1317,0451523067
A0545,0743418174
A0059,0451526295
A0284,0451526295
A0493,0440214424
A0059,0451187903
A0284,0451187903
A0415,0385491050
A0376,0671036505
A1318,0553213504
A1319,0446605891
A0195,0394758285
A0063,0671004565
A1320,0345370805
A1199,0375703055
A0138,0156006529
A1321,0156006529
A0558,0446673544
A0152,0140256369
A1322,0140256369
A1323,0312243022
A0138,0316789844
A1324,0679761837
A0415,0385490445
A0164,0380725398
A1325,0345316770
A0613,0375700757
A0615,0070212570
A1229,0385480016
A0724,0061098361
A1325,0061093092
A0112,0821758950
A0276,0679729917
A0504,0451411013
A1326,0446611239
A1327,0446611239
A1328,0553580078
A0718,0425189414
A1329,0812909372
A1330,0812909372
A1331,0451410912
A0138,0316781266
A0406,0486280616
A1332,0743405978
A0145,0671032658
A1333,0446607835
A1334,0446607835
A1335,0451402103
A1336,0373250223
A1337,0380817683
A1164,0671701053
A1338,0671000381
A1339,006101253X
A1340,0671689231
A0925,0380814021
A1341,0373711026
A1342,0373710992
A1343,0373711107
A1344,0440217806
A0924,0373711123
A1345,0373711115
A1346,0373711131
A0154,0061098795
A1347,0791423549
A1348,0791423549
A1349,0375725784
A1350,0465016146
A1350,0465016103
A1351,0373226519
A0272,0380012774
A0773,225313922X
A1352,0142004030
A1353,0452281784
A1354,0375704558
A1355,038533656X
A1356,0743230213
A1357,0345436911
A0467,0452284481
A1358,0802135196
A0647,0440217520
A1359,0373834985
A1360,0679450548
A1361,0451135555
A0738,0345339703
A0738,0345339703
A1362,038039586X
A1352,0670030643
A1363,0060929596
A1364,3499232871
A1365,0374516901
A1366,0440131480
A1367,0609600745
A1368,0609600745
A1369,0375707425
A0722,0375707425
A0148,3453151933
A0087,3453151933
A1370,3453151933
A1371,0231105592
A1372,0590317822
A1373,014056232X
A1374,0590447319
A1375,0440940001
A1376,0440401119
A1377,0440203155
A0878,0812565959
A1378,034536628X
A1379,0880387483
A1379,0880387300
A1380,0880387300
A0566,0425163385
A0719,0743444051
A1381,0061056103
A1282,0671042262
A0566,0425157539
A0163,0553585681
A0163,0553585118
A1382,0886777690
A0063,0743212002
A0742,0743212002
A1383,3426650754
A1384,1854877178
A1385,0380803526
A1386,0373152655
A1387,0373152655
A0924,0373152655
A1388,0451404033
A1389,1583140352
A1390,1854879073
A1391,0821728326
A0372,037348397X
A1392,0380773155
A1393,0380773155
A0118,3404100263
A1394,0679731148
A1395,2070417700
A1396,2070417700
A0670,2070360075
A1397,0786889373
A1395,2207245810
A1395,2207250474
A1398,2207250474
A1395,2290331406
A1399,2290331406
A1395,2070426815
A1395,2290305251
A0766,2070364283
A1400,2266128566
A1401,2070363104
A0202,2253152277
A1402,2207252000
A1403,2207252000
A0574,2253170453
A1404,2723409821
A1405,2723409821
A1406,2070415686
A1407,2070415686
A1395,2258036992
A1395,2207251756
A0695,2266000489
A1408,2070360423
A1409,0394822862
A1410,0394822862
A1411,0874493803
A1412,1569870942
A1413,1569870942
A1414,1579730272
A1415,1579730272
A1416,1579730272
A1417,0307177092
A1418,2253004898
A1419,0812094271
A1420,0812094271
A1421,0812094271
A1422,0380600129
A1423,0380600129
A1189,0451522389
A1424,0451522389
A1425,0425169324
A0633,082176828X
A0132,0316693324
A1426,0553283685
A1427,1841215457
A1428,0064410358
A1429,0007108648
A1430,0007108648
A0808,0064472930
A0600,0590629824
A0145,0743412273
A0828,0140089586
A1431,0316140651
A0630,1559277785
A1432,1559277785
A0577,0345367898
A1433,0205280854
A1434,0205280854
A1435,0553110721
A1436,0553110721
A1437,1558534245
A1438,1558534245
A1439,1558534245
A1435,0553580272
A1440,0553580272
A1441,0553580272
A1442,1560980087
A1443,1560980087
A1444,0679412271
A1445,0803281730
A0801,0345396529
A1446,0440455332
A1447,1860462995
A1448,1860462995
A1449,0679452281
A1450,0811807150
A1451,0393029190
A1452,0393029190
A1453,0385425686
A1454,0312169655
A1455,0785324712
A1456,0449912558
A1456,0449912558
A1457,0934257345
A1458,0312205872
A1459,0312205872
A1460,0670867144
A1461,0670867144
A1462,0805051732
A1463,0449300021
A1464,0449300021
A1465,0449300021
A0063,0684835983
A1298,0440226430
A1466,0385721358
A1467,031231616X
A1468,0764504509
A1469,089480829X
A1470,089480829X
A1471,089480829X
A1472,0767912233
A1473,0971453217
A1474,0971453217
A1473,0971453209
A1474,0971453209
A1475,0785268030
A1476,0785268030
A1477,0743201736
A1478,0743201736
A1469,0894805770
A1470,0894805770
A1479,0894805770
A1081,0440177499
A1480,0553232053
A1481,0312269102
A0202,0062502174
A1482,0688177751
A1483,0345438329
A1484,0345401123
A1485,1593160151
A1486,1593160151
A1487,1593160127
A1488,1593160127
A1489,0451209435
A1489,0451209435
A1490,1551669501
A0721,0375707972
A0722,0375707972
A0738,0618126988
A1067,0618126988
A1491,0060094850
A0580,0060192305
A1492,0142000361
A1493,0872860175
A0337,031219126X
A1494,031219126X
A0670,0020518609
A0084,0345446860
A0055,0446310492
A0372,037348285X
A1495,037348285X
A1496,037348285X
A0186,0515090506
A0064,0399145087
A1497,0812590244
A1498,0963641328
A1499,1574551108
A1500,0879739304
A1501,0879739304
A1502,0879739304
A1503,0965712516
A1504,0670829943
A1505,0670829943
A1363,0060192119
A1506,0836218256
A1507,0898707129
A0571,0805420460
A1233,0140140352
A1508,1575666529
A0630,0312990456
A1509,0440221102
A0132,0316969680
A0133,0316969680
A1510,0449207463
A1511,0689109865
A1512,3518368540
A1513,0312423209
A1513,0141180633
A1513,0140283382
A1090,0786248688
A1514,0773762078
A1515,0773762078
A1281,0884041093
A1281,0884040801
A1516,0786887842
A1517,0450542912
A1518,0192817264
A1519,0192817264
A1520,0751522732
A1521,0091850401
A1522,1853260312
A1523,0140016821
A1524,0140016821
A0096,0440418569
A1525,0786014210
A1526,0441005667
A1527,0553259830
A1528,0312965338
A1529,0312965338
A1530,1888740051
A1531,0061008028
A1532,1931646384
A1533,1931646384
A0354,0399501487
A1534,0399501487
A1535,157566559X
A0465,3423125551
A1066,3423125551
A0638,0060514949
A1536,0425188361
A1537,0066210151
A1538,0395177111
A0577,0375411992
A1539,0060287802
A1540,0060287802
A1541,3442730066
A0048,3442730066
A1542,0394718968
A1543,0394718968
A1544,0192820753
A1545,0671744003
A0716,3596129389
A1546,0915308789
A1547,3423620196
A1548,3423620196
A1549,3423620196
A1550,0743203313
A0537,0425177173
A1551,0425172554
A0025,0440224764
A1552,0553572997
A1553,034543076X
A1235,0380727501
A1554,0312423799
A1555,0743249887
A1556,0316089745
A0251,037542217X
A0327,0345440773
A0328,0345440773
A0234,0440208912
A1325,0061093106
A0372,0373218192
A0372,0515120006
A0186,0515127396
A1557,0345433084
A1558,0345416260
A1559,0385494785
A1559,0385486804
A0235,0385512104
A1560,1555973981
A1561,0451180208
A1562,089587198X
A1563,089587198X
A1564,089587198X
A1565,089587198X
A1566,0198811020
A0353,0525237704
A1567,039914255X
A1568,039914255X
A1569,0340649763
A0025,0440236673
A1570,0553295071
A1092,0316291161
A0827,0449208397
A1571,1590171012
A0096,1590171012
A1572,0060505273
A0042,0752999958
A1573,0702229962
A1574,0679771476
A1575,0684848597
A1576,031215125X
A1577,0064405176
A1578,0684821192
A1579,0061056871
A1580,0061056871
A1581,0061056871
A1582,0590988301
A1583,0883659654
A1036,0883659654
A0960,0440235162
A1235,076790382X
A1584,0330357808
A0064,0425158616
A1585,0307001385
A1586,0307001385
A1587,0595157939
A1588,0702231088
A1589,0140143599
A0202,0062502182
A0057,0060175400
A1590,1573221775
A1591,0913367044
A1592,1888698357
A1593,1888698357
A1594,0913367176
A1595,0933121245
A1528,0312168144
A1529,0312168144
A1596,0451528182
A1597,0451528182
A1598,0451528182
A1599,0671537458
A1600,0786014741
A1601,0517573822
A1602,0517573822
A1603,0877732906
A1282,0743437810
A1604,0385240406
A1605,0060116188
A1606,0394742591
A1607,0394742591
A0179,0517149257
A0982,0374517886
A1608,0850315336
A1609,0312964854
A1282,0743222008
A1610,0684863324
A1611,0618127453
A1612,0618127453
A1613,0884053660
A1497,0812590236
A1614,0515127221
A0574,0425161242
A0911,0451200993
A1615,0679765123
A1616,0312982194
A1617,0312982194
A1618,0312982194
A1619,0312982194
A1620,0451195922
A0064,0425169863
A0534,0425169863
A0042,0345380371
A0132,0446609323
A0132,0316690619
A0132,0446610038
A1621,155143234X
A1622,0891074759
A0250,0449222276
A1623,0440224608
A1624,0451201558
A1625,0061032077
A1626,2253004243
A1627,0679459626
A1628,0812566629
A1629,0816614024
A1630,0816614024
A1631,0816614024
A1632,3518390473
A1633,340414578X
A1634,3596113350
A1635,3453189442
A1636,3462031252
A1096,0671001701
A1637,0782125557
A1638,1555217532
A1639,0843943769
A1120,0553583085
A1640,1892051001
A1018,0805019375
A1641,1587991039
A1642,1587214768
A0663,0802130496
A1643,1857931467
A1644,1857931467
A1645,0380717085
A1645,0380712172
A1646,0380706725
A1645,0380706725
A1647,0767904281
A0019,1558747478
A1648,1558747478
A1649,1558747478
A1650,0440512158
A1651,0130179620
A1652,0130179620
A1653,0273649949
A1654,0072453907
A1655,0130305065
A1656,0130219193
A1657,0028626958
A1658,0028626958
A1659,1884822738
A1660,1884822738
A1661,1884822738
A1523,0140272941
A1524,0140272941
A1662,0375700382
A1663,0006550789
A1664,0140004424
A0949,0812517032
A1559,0385492081
A1665,0451524829
A1666,0451524829
A1667,0877287384
A1668,0465090974
A1669,1931412677
A0257,0670848549
A1670,0684829746
A1366,0425130215
A0154,0061000175
A0112,0312971362
A0182,0061097659
A0061,006017935X
A0720,067976402X
A1671,1558532161
A1672,3125918103
A1673,0064408329
A0145,0743457358
A0742,0743456866
A0063,0743456866
A1674,0440235464
A1675,0312251890
A1676,0440227739
A1677,0345425707
A0878,0765342294
A1161,0451821971
A1678,0670894494
A1679,0060394447
A1680,0385508980
A1681,0385508980
A1682,037541181X
A1683,006093395X
A1684,0385491328
A0436,0345434692
A0436,0553131893
A1685,0374177023
A1686,076790351X
A1687,0452280907
A0637,0425167313
A0462,0316314641
A0042,034540288X
A1688,0061073091
A0943,0786808772
A0436,0553234609
A0436,0553258540
A1689,0802713661
A0848,0440237688
A1690,0679884394
A1691,1582970262
A1692,1566091446
A1693,1566091446
A1694,0553577395
A1695,0671698419
A1696,0425167720
A1697,006105660X
A1698,0609610597
A0178,0446519960
A0010,0374281602
A1699,0140251839
A1700,0399519831
A1701,0425159795
A1702,0140255370
A1703,0394543971
A1704,0060970790
A1705,0156787334
A1195,0448095300
A1706,1569314195
A1707,1569314195
A1708,0060908548
A1709,0060908548
A1710,0028606353
A1711,0028606353
A1712,0028606353
A1713,0028606353
A1714,0316182540
A1715,0553343874
A1716,0553343874
A1717,0881845906
A1319,0446355224
A1718,0061030953
A1719,0316919896
A1627,0553299506
A0894,0446611611
A0539,0446604658
A0415,0553282476
A0415,0449212602
A0145,0684867621
A1627,0451147375
A1627,0345413903
A1627,0451178033
A1720,0590634275
A1721,0330294377
A1722,0061031569
A1723,3257228007
A0135,0553582143
A0139,0743202961
A1724,0060002492
A1725,0399148620
A0379,0786866462
A0615,0679426159
A1215,0671020315
A1714,0316569321
A0139,067169071X
A1726,0679732241
A1727,0451117670
A1728,0451402251
A1729,042513301X
A1730,1558175326
A1731,0449214982
A0186,0515090174
A0186,0515095826
A0186,0515111279
A1732,0671555235
A1733,1570719586
A1734,3492232981
A1735,3492232981
A1736,0553580876
A0415,0385475713
A1737,0345290232
A1738,0345441753
A1739,0425045250
A1740,0689825234
A1741,0553375407
A1742,1863714081
A1210,0151006903
A1743,0151006903
A1744,1931561281
A1745,038080350X
A1746,0679744479
A1747,1562477676
A1748,1562477676
A1749,0789414708
A1750,0789414708
A1751,0789414708
A0062,0425115801
A0240,0345454073
A1752,0312983654
A0145,0671024248
A0062,0553582933
A1753,0671034022
A1754,0440208149
A1755,0440208149
A0145,0451151259
A1756,0375727132
A0178,0446607711
A1757,0765301954
A1758,014029645X
A1759,0445085614
A0878,0345416880
A0268,0312874006
A1760,0028621239
A1761,0028621239
A0418,1593080743
A1762,1593080743
A0288,0380771292
A0289,0380771292
A1763,0805051589
A0288,0312314256
A0289,0312314256
A1764,0445202718
A1765,0316136778
A1766,0385483503
A1767,0590486101
A1100,0060187271
A1766,0385497288
A1766,038548951X
A1768,0345386256
A0926,0879517980
A1769,0131554255
A1770,0679725164
A1771,061830245X
A1772,006015456X
A1773,006015456X
A1113,0312278675
A1774,0312278675
A1775,0060512806
A1400,0060901012
A1776,0060901012
A1100,0060930071
A1100,0060972459
A1113,0805012478
A1777,0805012478
A1100,0060975547
A1778,0375704000
A1779,0609806505
A1780,0965624773
A1100,0060977507
A0345,055326396X
A0954,0812505166
A1781,0440234824
A1782,0393312801
A0178,0446525804
A1783,0446516570
A1784,0312868308
A1785,0380752298
A1786,0345434773
A1787,0786005998
A1788,0385254520
A1789,0060170441
A1790,0590431536
A1791,0712646221
A0376,0749318368
A0535,0515122491
A1792,051512902X
A0944,0812530314
A1793,0552138223
A0065,0515131091
A1536,0515131091
A1794,0515131091
A1795,0515131091
A1796,0380791382
A1797,0091880955
A1798,0563537329
A1799,0563537329
A0740,0140265686
A0740,0140257934
A0740,0140254544
A1800,0446603708
