Author_id,Name
A1085,Ellyn Satter
A1086,Bill Brittain
A1087,August Wilson
A1088,Marilynne Robinson
A1089,Sigrid Nunez
A1090,Paul Auster
A1091,Amanda Scott
A1092,John Fowles
A1093,Fodor'S
A1094,A'Lelia Bundles
A1095,Dorothy L. Sayers
A1096,Jude Deveraux
A1097,Anne Morrow Lindbergh
A1098,Laurie R. King
A1099,Jeanne Duprau
A1100,Louise Erdrich
A1101,Melinda Haynes
A1102,Belle Yang
A1103,Carol Shields
A1104,Tim Powers
A1105,Jean Lorrah
A1106,John Beer
A1107,Cordula Swoboda Herzog
A1108,Barbara Erskine
A1109,Annegrit Arens
A1110,Susanne Höbel
A1111,Hans J. Alpers
A1112,Jerome D. Salinger
A1113,Hermann Hesse
A1114,Claudia Von Zglinicki
A1115,Thorsten Futh
A1116,Linda Lael Miller
A1117,Anna Jennet
A1118,Elaine Crawford
A1119,Dian
A1120,Jane Feather
A1121,William R. Forstchen
A1122,Spider Robinson
A1123,Dennis L. Mckiernan
A1124,Rush
A1125,Lionel Fenn
A1126,Carole Halston
A1127,Christine Rimmer
A1128,Bj James
A1129,Truman Capote
A1130,Beth Nimmo
A1131,Darrell Scott
A1132,Steve Rabey
A1133,Johann Wolfgang Von Goethe
A1134,Michael Hulse
A1135,Michael H
A1136,Thomas Elsaesser
A1137,Adrian Plass
A1138,Bridget Plass
A1139,Stephen Quirke
A1140,James Herbert
A1141,William Sutcliffe
A1142,Janosch
A1143,Jean De Brunhoff
A1144,Jean Debrunhoff
A1145,Philippe Fix
A1146,Claudia Keller
A1147,F. Paul Wilson
A1148,Wulf Bergner
A1149,Arnold A. Lazarus
A1150,Clifford N. Lazarus
A1151,Christoph Tr
A1152,Clarissa Pinkola Estés
A1153,Mascha Rabben
A1154,Virginia Allen Jensen
A1155,Dorcas Woodbury Haller
A1156,John Paul Allen
A1157,Alan M. Clark
A1158,Hubert Jr Selby
A1159,G. B. Trudeau
A1160,Gary Larson
A1161,Garrison Keillor
A1162,Berke Breathed
A1163,Barbara Ann Kipfer
A1164,Stephen Fried
A1165,George Stephanopoulos
A1166,Rita Mae Brown
A1167,Elaine Showalter
A1168,Elaine Showalte
A1169,Cornelia Funke
A1170,Oliver Latsch
A1171,Stan Lee
A1172,J Kirby
A1173,Camille Paglia
A1174,James Kahn
A1175,Devra Newberger Speregen
A1176,Richard
A1177,James Mcbride
A1178,Louis Sachar
A1179,Adam Mccauley
A1180,Eric Van Lustbader
A1181,Robert Asprin
A1182,B.m. Mooyaart
A1183,Eleanor Roosevelt
A1184,Marshall Govindan
A1185,Nomi Eve
A1186,Bruce Catton
A1187,William Gibson
A1188,Clement Eaton
A1189,H.g. Wells
A1190,Darrell K. Sweet
A1191,Judy Collins
A1192,Oliver Sacks
A1193,Annette Broadrick
A1194,Rachel Cohn
A1195,Carolyn Keene
A1196,Rachel Naomi Remen
A1197,Jayne Ann Krentz
A1198,Joan Smith
A1199,Kaye Gibbons
A1200,Bryn C. Collins
A1201,Peter Jennings
A1202,Todd Brewster
A1203,Eliza Osborne
A1204,Howard Norman
A1205,John Griesemer
A1206,Marly A. Swick
A1207,John L'Heureux
A1208,Molly Ivins
A1209,Forrest Carter
A1210,Umberto Eco
A1211,Greg Bear
A1212,Kathy Reichs
A1213,Jeffrey Deaver
A1214,Martin Cruz Smith
A1215,V.c. Andrews
A1216,Stephen Hill
A1217,E.w. Heine
A1218,Donna Fletcher
A1219,Jeanne Larsen
A1220,Bari Wood
A1221,James Gould Cozzens
A1222,Reidar Jonsson
A1223,Marianne Ruuth
A1224,June Vendall Clark
A1225,Robert Reilly
A1226,Kem Nunn
A1227,Larry King
A1228,Ernest J. Gaines
A1229,Anne Lamott
A1230,Bret Lott
A1231,Zora Neale Hurston
A1232,Jude Fisher
A1233,Salman Rushdie
A1234,G. P. Taylor
A1235,Bill Bryson
A1236,Ron Walotsky
A1237,Judy Astley
A1238,Roger E. Allen
A1239,Margaret Tempest
A1240,Maureen Bradley
A1241,James Barclay
A1242,Kahlil Gibran
A1243,Libby Purves
A1244,Jane Kirkpatrick
A1245,Tess Gerritsen
A1246,Olive Ann Burns
A1247,Michael Ende
A1248,Ralph Manheim
A1249,Annie Proulx
A1250,Corrie Ten Boom
A1251,John Sherrill
A1252,Elizabeth Sherrill
A1253,Bodie Thoene
A1254,Brock Thoene
A1255,Marlo Schalesky
A1256,Michael Paterniti
A1257,Dorothy R. Miller
A1258,Steve Martin
A1259,Banana Yoshimoto
A1260,Ann Rae Jonas
A1261,Reader'S Digest
A1262,Joseph Campbell
A1263,Bill Moyers
A1264,Dyanne Gibson
A1265,Isaac Asimov
A1266,Edwidge Danticat
A1267,Joe R Lansdale
A1268,Arturo Perez-reverte
A1269,Margaret Jull Costa
A1270,Sheila O'Connor
A1271,Erik Larson
A1272,Saul Bellow
A1273,Dan Millman
A1274,Ned Vizzini
A1275,Laurie Halse Anderson
A1276,Chris Wooding
A1277,Mary Mcgarry Morris
A1278,Brian O'Leary
A1279,Meredith Miller
A1280,David Peat
A1281,L. Ron Hubbard
A1282,Jeffery Deaver
A1283,Stephen Coonts
A1284,John Whitman
A1285,Peter Kummer
A1286,Sven Regener
A1287,Wendy Leigh
A1288,Dorothy Sterling
A1289,B. K. S. Iyengar
A1290,Yehudi Menuhin
A1291,Kate Atkinson
A1292,Susan M. Mcintosh
A1293,Thomas Nelson
A1294,Diane Muldrow
A1295,Robert Bloch
A1296,Mollie Molay
A1297,Grace Collins
A1298,Judy Blume
A1299,Jonathan Rabb
A1300,Patrick Robinson
A1301,Robert T. Bakker
A1302,Fred Saberhagen
A1303,Richard Moran
A1304,Michael Dimercurio
A1305,Wilkie Collins
A1306,Randall Wallace
A1307,Rhoda Huffey
A1308,Calvin Trillin
A1309,Rachel Simon
A1310,Nick Earls
A1311,Carol Emshwiller
A1312,Edith Konecky
A1313,E. A. J. Honigmann
A1314,Jonathan Harr
A1315,Ayn Rand
A1316,Leonard Peikoff
A1317,Graham Hough
A1318,Alexandre Dumas
A1319,Dorothy Garlock
A1320,Whitney Otto
A1321,Virginia Barber
A1322,Edith Grossman
A1323,Michael Cunningham
A1324,Diane Ackerman
A1325,Susan Isaacs
A1326,Douglas Preston
A1327,Lincoln Child
A1328,Kim Stanley Robinson
A1329,William Safire
A1330,Vincent Torre
A1331,Leslie Glass
A1332,Cathy Cash Spellman
A1333,Grace Slick
A1334,Andrea Cagan
A1335,Jerry Bledsoe
A1336,Jane Sigaloff
A1337,Marian Keyes
A1338,Melissa Rossi
A1339,Jackie Collins
A1340,Drew Barrymore
A1341,Carrie Alexander
A1342,Lori Handeland
A1343,Debra Salonen
A1344,Deborah Laake
A1345,Margaret Way
A1346,Marisa Carroll
A1347,Eduardo Duran
A1348,Bonnie Duran
A1349,Dave Eggers
A1350,Hernando De Soto
A1351,Julie Miller
A1352,Jasper Fforde
A1353,Wendy Holden
A1354,Sebastian Faulks
A1355,Sue Margolis
A1356,Dora Levy Mossanen
A1357,Sheri Holman
A1358,Jacqueline Susann
A1359,Stephanie Laurens
A1360,Jane Mendelsohn
A1361,Madge Swindells
A1362,Richard Adams
A1363,John Colapinto
A1364,Ildikó Von Kürthy
A1365,John Mcphee
A1366,Kurt Vonnegut
A1367,Veronique Vienne
A1368,Erica Lennard
A1369,Sándor Márai
A1370,Heiner Friedlich
A1371,Mark A. S. Mcmenamin
A1372,Nancy K Robinson
A1373,Jillian Lund
A1374,Ann Rinaldi
A1375,Scott O'Dell
A1376,Thomas Rockwell
A1377,Louise Plummer
A1378,David J. Duncan
A1379,Richard Awlinson
A1380,Jeff Easley
A1381,Patricia Kennealy-morrison
A1382,Julie E. Czerneda
A1383,Eva Heller
A1384,Jan Mcdaniel
A1385,Genell Dellin
A1386,Betty Neels
A1387,Carole Mortimer
A1388,Barbara Dolan
A1389,Viveca Carlysle
A1390,Judy Jackson
A1391,Lewis Orde
A1392,Anonymous Teenager
A1393,Beatrice Sparks
A1394,Peter Mayle
A1395,Philip K. Dick
A1396,Roger Zelazny
A1397,Douglas Kennedy
A1398,Robert Louit
A1399,Bruno Martin
A1400,Aldous Huxley
A1401,Edgar Allen Poe
A1402,Mark Z. Danielewski
A1403,Claro
A1404,Makyo
A1405,Vicomte
A1406,Adams Douglas
A1407,Jean Bonnefoy
A1408,Albert Camus
A1409,Stan Berenstain
A1410,Jan Berenstain
A1411,A.j. Wood
A1412,Sunny Griffin
A1413,Richard Kolding
A1414,Disney Staff
A1415,Pixar Animation Studios Staff
A1416,Disney
A1417,Maida Silverman
A1418,Jean Giraudoux
A1419,Antony Mason
A1420,Andrew S. Hughes
A1421,Jen Green
A1422,Lynne Reid Banks
A1423,Brock Cole
A1424,John Calvin Batchelor
A1425,Carolyn Wheat
A1426,Dan Simmons
A1427,Ros Stanley
A1428,R. L. Stine
A1429,Steve Skidmore
A1430,Steve Barlow
A1431,Matt Christopher
A1432,Lorelei King
A1433,Marilyn Penovich Friend
A1434,William D. Bursuck
A1435,Brian Herbert
A1436,Kevin J Anderson
A1437,C. A. Stephens
A1438,Stephens
A1439,Larry Glatz
A1440,Kevin J. Anderson
A1441,Stephen Youll
A1442,Mary Evans O'Keefe Gravalos
A1443,Carol Pulin
A1444,Randall Rothenberg
A1445,Enos A. Mills
A1446,John D. Fitzgerald
A1447,Sebastiano Vassalli
A1448,Emma Rose
A1449,Patrick Mcgrath
A1450,William Kotzwinkle
A1451,Vincent Bugliosi
A1452,Bruce B. Henderson
A1453,Mark Richard
A1454,Ben Elton
A1455,Ltd Publication International
A1456,Mary Doria Russell
A1457,Macdonald Harris
A1458,Lawrence Goldstone
A1459,Nancy Goldstone
A1460,Leslie Land
A1461,Roger Phillips
A1462,Rikki Ducornet
A1463,Victor Hugo
A1464,Charles E. Wilbour
A1465,James K. Robinson
A1466,Jennifer Egan
A1467,Dodie Smith
A1468,Doug Lowe
A1469,Arlene Eisenberg
A1470,Heidi Murkoff
A1471,Sandee Hathaway
A1472,Jane Green
A1473,Gary Ezzo
A1474,Robert Bucknam
A1475,Dennis Rainey
A1476,Barbara Rainey
A1477,David Gardner
A1478,Tom Gardner
A1479,Sandee Hathaway B.s
A1480,R. A. Macavoy
A1481,Brooke Stevens
A1482,Ann B. Ross
A1483,Adriana Trigiani
A1484,Bebe Moore Campbell
A1485,Barbara Corcoran
A1486,Bruce Littlefield
A1487,Amy Hassinger
A1488,Mia Barron
A1489,Erica Jong
A1490,Diana Palmer
A1491,Rebecca Godfrey
A1492,Lois Battle
A1493,Allen Ginsberg
A1494,Johanna M. Smith
A1495,Ann Major
A1496,Dallas Schulze
A1497,Andrew M. Greeley
A1498,Rick Davis
A1499,Catholic Church
A1500,Alfred Mcbride
A1501,O. Praem
A1502,Albert J. Mcbride
A1503,Russell L. Ford
A1504,Robertson Davies
A1505,Judith Skelton Grant
A1506,Bill Watterson
A1507,Jacqueline Kasun
A1508,Leslie Meier
A1509,Corinne T. Netzer
A1510,Alice Adams
A1511,Buechner
A1512,Max Frisch
A1513,Thomas Pynchon
A1514,Veronika Martenova Charles
A1515,Veronika Martenova Char
A1516,Doris Pilkington
A1517,Stephen Gallagher
A1518,Robert Louis Stevenson
A1519,Emma Letley
A1520,Edwina Currie
A1521,Donald A. Mackenzie
A1522,Jules Verne
A1523,Laurie Lee
A1524,John Ward
A1525,Sam Siciliano
A1526,Joe Haldeman
A1527,Leon Uris
A1528,Anatoli Boukreev
A1529,G. Weston Dewalt
A1530,Steve J. Lewis
A1531,Len Deighton
A1532,Dale L. Anderson
A1533,Arden Moore
A1534,E. L. Epstein
A1535,William J. Mann
A1536,Laurell K. Hamilton
A1537,James Reese
A1538,J. R. R. Tolkien
A1539,Judge Judy Sheindlin
A1540,Bob Tore
A1541,Manil Suri
A1542,Victoria Sullivan
A1543,James Hatch
A1544,Kingsley Amis
A1545,Mark Frost
A1546,Scott Walker
A1547,Catherine Clement
A1548,Tobias Scheffel
A1549,Uli Aumüller
A1550,Colm Toibin
A1551,Joe Weber
A1552,Caleb Carr
A1553,Stephen Baxter
A1554,Augusten Burroughs
A1555,Mark Dunn
A1556,William Carpenter
A1557,John Case
A1558,Donna Woolfolk Cross
A1559,Jon Krakauer
A1560,Michael Ryan
A1561,Robert K. Tanenbaum
A1562,Judi Lawson Wallace
A1563,Ken
A1564,Jr. Putnam
A1565,Drew Mccarthy
A1566,H. J. C. Grierson
A1567,Peter J. D'Adamo
A1568,Catherine Whitney
A1569,Helene Wiggin
A1570,Ira Levin
A1571,Norman Lindsay
A1572,Christina Lamb
A1573,Nancy Creagh Phelan
A1574,Chris Bohjalian
A1575,M. Scott Peck
A1576,M. M. Kaye
A1577,Sharon Creech
A1578,Christian Jacq
A1579,Dean Devlin
A1580,Roland Emmerich
A1581,Steve Molstad
A1582,Dean Marney
A1583,Michael Rosen
A1584,Justine Ettler
A1585,Margaret Wise Brown
A1586,Cyndy Szekeres
A1587,Sheldon Arensen
A1588,Amanda Mckay
A1589,Carl Djerassi
A1590,Nuala O'Faolain
A1591,Lee Strobel
A1592,Sally
A1593,Rob Rains
A1594,Alice Gray
A1595,Osuntoki
A1596,Anonymous
A1597,Burton Raffel
A1598,Neil D. Isaacs
A1599,Terry Mcmillan
A1600,Don Lasseter
A1601,Jimmy Stewart
A1602,Cheryl Gross
A1603,Ken Wilber
A1604,Bill Cosby
A1605,Ruth Gordon
A1606,Flannery O'Connor
A1607,Sally Fitzgerald
A1608,Adrian Mitchell
A1609,Donald A. Davis
A1610,Leslie Marmon Silko
A1611,Robert S. Root-bernstein
A1612,Michele M. Root-bernstein
A1613,Joe Marcus
A1614,Dorothea Benton Frank
A1615,Anita Brookner
A1616,Beverly Jenkins
A1617,Geri Guillaume
A1618,Francis Ray
A1619,Monica
A1620,Daniel Hecht
A1621,Anita Daher
A1622,Steve Lawhead
A1623,Robin White
A1624,Stephen White
A1625,Jeffrey Archer
A1626,Guy De Maupassant
A1627,Jonathan Kellerman
A1628,Robert Charles Wilson
A1629,Gilles Deleuze
A1630,Felix Guattari
A1631,Brian Massumi
A1632,Peter Weber
A1633,Thomas Gifford
A1634,Oscar Hijuelos
A1635,Taiping Shangdi
A1636,Harald Schmidt
A1637,Arman Dansh
A1638,Emma Callery
A1639,Donald Beman
A1640,Managing Editor Nic Kynaston
A1641,Adam Brate
A1642,Bob Levis
A1643,Laurence Marks
A1644,Maurice Gran
A1645,Jeff Smith
A1646,J Smith
A1647,Cherie Carter-scott
A1648,Raymond Aaron
A1649,Kimberly Kirberge
A1650,Lennart Nilsson
A1651,Courtland L. Bovee
A1652,John V. Thill
A1653,David Freemantle
A1654,Sandra Waddock
A1655,V.k. Narayanan
A1656,Michael A. Mische
A1657,Ann Douglas
A1658,John R. Sussman
A1659,Fergus Kelly
A1660,Pat Fairon
A1661,Mary Dowling Daley
A1662,Norman Mailer
A1663,Geoff Ryman
A1664,Graham Greene
A1665,Gaston Leroux
A1666,Max Byrd
A1667,Karlfried G. Durckheim
A1668,Stephanie Coontz
A1669,Laure Redmond
A1670,Lynda Barry
A1671,Jr. H. Jackson Brown
A1672,Laurent Jouvet
A1673,Francesca Lia Block
A1674,Andrew Pyper
A1675,Dr. Robert C. Atkins M.d.
A1676,Wendy Orr
A1677,Amy Ephron
A1678,Susan Vreeland
A1679,Alan Cumming
A1680,Christopher Russo
A1681,Allen St. John
A1682,Andrea Di Robilant
A1683,Alan Epstein
A1684,Federico Andahazi
A1685,Salley Vickers
A1686,Russell Martin
A1687,Roger D. Masters
A1688,Andy Meisler
A1689,Ross King
A1690,Marc Brown
A1691,Writers Digest
A1692,Elaine Weinmann
A1693,Peter Lourekas
A1694,Charles Sheffield
A1695,Lois Mcmaster Bujold
A1696,Iain Pears
A1697,John Barnes
A1698,Jean M. Auel
A1699,Joan Cleveland
A1700,Simmons Wilson
A1701,Sherwood Kiraly
A1702,Frank Decaro
A1703,Robert Ludlum
A1704,Oliver W. Sacks
A1705,Virginia Woolf
A1706,Akihito Toda
A1707,Kagemaru Himeno
A1708,Diane Wolkstein
A1709,Samuel Noah Kramer
A1710,Alice Garrard
A1711,Dan Levine
A1712,Herbert Bailey Livesey
A1713,Ni
A1714,Janet Fitch
A1715,Pat Rodegast
A1716,Judith Stanton
A1717,Richard Dalby
A1718,William Hoffman
A1719,David Foster Wallace
A1720,Dav Pilkey
A1721,Clive James
A1722,Chuck Logan
A1723,Patrick Süskind
A1724,James Rollins
A1725,Minette Walters
A1726,William Faulkner
A1727,Paul Joseph Lederer
A1728,Joan Wolf
A1729,Dana Stabenow
A1730,R. D. Lawrence
A1731,John Updike
A1732,Christie
A1733,Tiffanie Debartolo
A1734,Ryszard Kapuscinski
A1735,Martin Pollack
A1736,Kent Anderson
A1737,T. Lobsang Rampa
A1738,William Bernhardt
A1739,Ben Bova
A1740,Naomi Shihab Nye
A1741,Daniel Quinn
A1742,David Tacey
A1743,William Weaver
A1744,Todd James Pierce
A1745,Kathleen Ann Goonan
A1746,Jeanette Winterson
A1747,Valerie Tripp
A1748,Nick Backes
A1749,Christoph Lees
A1750,Grainne Mccartan
A1751,Karina Reynolds
A1752,Val Mcdermid
A1753,Julie Garwood
A1754,Madeleine L'Engle
A1755,Jody A. Lee
A1756,Ann Packer
A1757,Gregory Frost
A1758,Larry Millett
A1759,Vilhelm Moberg
A1760,Gail Diven
A1761,Cindy Kitchel
A1762,Maureen Howard
A1763,Stephen Alter
A1764,Michael Moorcock
A1765,Vikram Chandra
A1766,Chitra Banerjee Divakaruni
A1767,Anna Sewell
A1768,Bill Slavicsek
A1769,Richard L. Anderson
A1770,Jean-paul Sartre
A1771,Sara Pritchard
A1772,Ursula K. Le Guin
A1773,Margaret Chodos-irvine
A1774,Basil Creighton
A1775,Neal Stephenson
A1776,Martin Green
A1777,Joseph Mileck
A1778,Amit Chaudhuri
A1779,Rosalind Miles
A1780,Stanley Gordon West
A1781,Sarah Caudwell
A1782,Irvine Welsh
A1783,Nelson Demille
A1784,Phyllis Gotlieb
A1785,Diana L. Paxson
A1786,Gail Godwin
A1787,Wynema Mcgowan
A1788,Richard Wagamese
A1789,Robert Haas
A1790,Wilma Yeo
A1791,Cherie Carter-smith
A1792,Jayne Castle
A1793,Deric Longden
A1794,Susan Krinard
A1795,Maggie
A1796,Katy Munger
A1797,Alex Dingwall-main
A1798,Tony Buzan
A1799,Barry Buzan
A1800,Octavia E. Butler
A1801,Erich Fromm
A1802,Gloria Naylor
A1803,Mary Pipher
A1804,John O'Donohue
A1805,Jonathan D. Spence
A1806,Janet Kessel Fletcher
A1807,Chuck Williams
A1808,Richard Eskit
A1809,Joseph O'Connor
A1810,Rita Golden Gelman
A1811,Elroy Freem
A1812,Taoist Master Alfred Huang
A1813,Holly Black
A1814,Christopher Golden
A1815,Nancy Holder
A1816,Charles Dickenson
A1817,Fay Robinson
A1818,Roberts
A1819,Lee Magner
A1820,Marie Ferrarella
A1821,Pamela Bauer
A1822,Kim Mckade
A1823,J.k. Rowling
A1824,Mary Grandpré
A1825,Katherine Garbera
A1826,Donna Kauffman
A1827,Judith Bowen
A1828,Heather Graham Pozzessere
A1829,Ron Burke
A1830,Susan Burke
A1831,Amanda Stevens
A1832,Rebecca York
A1833,Nancy Warren
A1834,Rebecca Flanders
A1835,Jamie Denton
A1836,Curtiss Ann Matlock
A1837,Suzanne Simmons
A1838,Diane Farr
A1839,Robyn Carr
A1840,Margot Dalton
A1841,Janis Flores
A1842,Kate Welsh
A1843,Robin A. White
A1844,Richard Parry
A1845,P. Richard Henrick
A1846,H. Jay Riker
A1847,Jean Heller
A1848,George C. Wilson
A1849,L. Heath
A1850,Craig Thomas
A1851,Harry Homewood
A1852,Jean Craighead George
A1853,June Stepansky
A1854,Charles Mignon
A1855,Kari A. Ronning
A1856,Laura Lippman
A1857,Philip Roth
A1858,William Styron
A1859,Malcolm Hillier
A1860,Judith Clancy
A1861,Pierre Sansot
A1862,Otto H. Frank
A1863,Philippe Noble
A1864,Isabelle R
A1865,Cristina Garcia
A1866,Naomi Ragen
A1867,Janet Wallach
A1868,David Birney
A1869,Scott Brick
A1870,Carolyn Hart
A1871,Michael Collier
A1872,Barbara Pronin
A1873,Heather Arnel Paulsen
A1874,Stephen R. Covey
A1875,Elizabeth George
A1876,Anne Burton
A1877,Frances Fyfield
A1878,Dorothy Simpson
A1879,Connie May Fowler
A1880,Tunku Halim
A1881,Charles Schwab
A1882,Barbara Parker
A1883,Jerome Preisler
A1884,Martin Greenburg
A1885,Arto Paasilinna
A1886,Alessandro Baricco
A1887,Françoise Brun
A1888,Richard Dawkins
A1889,Kevin Anderson
A1890,Frank Herbert
A1891,Peter Maas
A1892,American Psychiatric Association
A1893,Michael Shaara
A1894,Donna-marie Pye
A1895,James W. Loewen
A1896,Ernest H. Shepard
A1897,Robert Jordan
A1898,Sigmund Freud
A1899,James Strachey
A1900,Eugen Herrigel
A1901,St. Augustine
A1902,John K. Ryan
A1903,Stanley Milgram
A1904,John Sabini
A1905,Maury Silver
A1906,Sun Tzu
A1907,Miyamoto Musashi
A1908,Ray Axford
A1909,Kenneth Kushner
A1910,Jackson Morisawa
A1911,Daisetz T. Suzuki
A1912,Elliott Hester
A1913,Libby Hathorn
A1914,Paul Temple
A1915,Ralph Levinson
A1916,David Mostyn
A1917,James Moloney
A1918,Dan Parkinson
A1919,Sophie Schallingher
A1920,Mechtild Sandberg-ciletti
A1921,Josephine Fairley
A1922,Sarah Stacey
A1923,R. T. Burns
A1924,Charles
A1925,Martin H. Greenberg (eds.)
A1926,Poul And
A1927,Buzz Aldrin
A1928,Gene Light
A1929,Beth Saulnier
A1930,Ted Conover
A1931,Mary Tatem
A1932,Tom Connor
A1933,George Carlin
A1934,Sarah Delany
A1935,Annie Elizabeth Delany
A1936,Amy Hill Heart
A1937,Melody Beattie
A1938,Harlan Coben
A1939,Richard Marcinko
A1940,Andrew Klavan
A1941,Brooke Siler
A1942,Patrick Fanning
A1943,Carole Honeychurch
A1944,Catharine Sutke
A1945,Laurence Roy Stains
A1946,Stefan Bechtel
A1947,David Hopkins
A1948,Mihaly Csikszentmihalyi
A1949,Lynne Truss
A1950,Paul Wilson
A1951,Joachim Appel
A1952,Aurthur Van Essen
A1953,Whoopi Goldberg
A1954,Drew Carey
A1955,Jon Winokur
A1956,Warren Buckland
A1957,Sherry Diestler
A1958,Paul Sloane
A1959,Des Machale
A1960,William Strunk Jr.
A1961,Roger Angell
A1962,Rosalie Maggio
A1963,M. Neil Browne
A1964,Stuart M. Keeley
A1965,David M. Buss
A1966,Various
A1967,David D. Burns
A1968,Leil Lowndes
A1969,Roberta Allen
A1970,Esme Raji Codell
A1971,Jim Trelease
A1972,Harold R. Mcalindon
A1973,Michael Michalko
A1974,Richard O'Connor
A1975,Melissa L. Rossi
A1976,John T. Walbaum
A1977,Nina Wise
A1978,Hans Christian Andersen
A1979,Claire Maria Ford
A1980,Claire Ford
A1981,Warren Farrell Ph.d.
A1982,Daniel Keyes
A1983,Tom Holt
A1984,Barbara W. Tuchman
A1985,Frank Moorhouse
A1986,Robert Hughes
A1987,Daniel Yergin
A1988,Walter Mosley
A1989,Pamela Ribon
A1990,Rodman Philbrick
A1991,Globe
A1992,Jeannette Batz
A1993,Linda Goodnight
A1994,Madelyn K. Anderson
A1995,Gary Devon
A1996,John Beasant
A1997,Frank E. Peretti
A1998,Brad Meltzer
A1999,John Le Carre
A2000,Christopher Isherwood
A2001,Viktor E. Frankl
A2002,Cheryl Gochnauer
A2003,Dennis Lehane
A2004,Z. Barnes
A2005,Robert H. Boyer
A2006,Kenneth J. Zahorski
A2007,Johanna Lindsey
A2008,James Redfield
A2009,Carol Adrienne
A2010,Colette Whitaker
A2011,Vincent Lardo
A2012,Lawrence Sanders
A2013,Karl Edward Wagner
A2014,Catherine Hyde
A2015,Lady Gregory
A2016,William Butler Yeats
A2017,Proinsias Mac Cana
A2018,P W Joyce
A2019,Caitlin Matthews
A2020,John Matthews
A2021,Michael J. Caduto
A2022,Joseph Bruchac
A2023,Mike Corbishley
A2024,Courtney Davis
A2025,Sir George Trevelyan
A2026,Blanche Cirker
A2027,James Finn Garner
A2028,Mark Baker
A2029,Greg Iles
A2030,Scott Adams
A2031,Jon Franklin
A2032,Alan Doelp
A2033,Roxana Ferllini
A2034,Cyril Wecht
A2035,Dr. Cyril Wecht
A2036,Ridley Pearson
A2037,Thomas William Simpson
A2038,Michael Baden
A2039,Marion Roach
A2040,Douglas J. Preston
A2041,Lee Child
A2042,W. R. Mitchell
A2043,Dale Brown
A2044,Jim Defelice
A2045,Carol O'Connell
A2046,Richard Flanagan
A2047,Bradley Smith
A2048,Wallace Hamilton
A2049,Larry Wolff
A2050,Richard D. Mohr
A2051,Len Richmond
A2052,Michael Bronski
A2053,John Boswell
A2054,Herbert Hendin
A2055,Eric Marcus
A2056,Martha Gever
